Timestamp,EventID,EventName,Section,Row,Seats,Qty,TotalPrice,ListPrice,FaceValue,Currency,TotalFees,Type,SellerNotes,OfferID,ListingID
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","114","19","3-7","5","602.5","500","500","CAD","102.50","resale","","GN6DCMBXGMZTSNBXHAYHYMJWMRSTENLCMVSTK","1073394780"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","120","1","11-12","2","1018.23","845","845","CAD","173.23","resale","","GN6DCMBXGQ2TQNRZGQYHYMJXGYZGMZRQME4TK","1074586940"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","311","2","17-18","2","192.8","160","160","CAD","32.80","resale","","GN6DCMBXGQ4DGNBSGAZHYMJXGQYDCM3EGZSDK","1074834202"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","307","8","16-17","2","138.58","115","115","CAD","23.58","resale","","GN6DCMBXGQ4DKNRXHA4HYMJXGYZDGYZXGA3DK","1074856788"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","310","4","17-18","2","421.75","350","350","CAD","71.75","resale","","GN6DCMBXGQYTGNBWGYZXYMJWMRSTCZRWMJSDK","1074134663"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","116A","13","11-12","2","319.33","265","265","CAD","54.33","resale","","GN6DCMBXGQZDINZVHE4HYMJXGNQWCOJSMQ2TK","1074247598"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","121","22","7-8","2","362.71","301","301","CAD","61.71","resale","","GN6DCMBXGQZTANJRGQ2HYMJWMRSTGMBWGY3TK","1074305144"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","119","13","15-16","2","755.54","627","627","CAD","128.54","resale","","GN6DCMBXGQZTIOJTGMYXYMJXGRRTGNBYHEYTK","1074349331"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","107","15","5-8","4","542.25","450","450","CAD","92.25","resale","","GN6DCMBXGU2DIMZUGU4HYMJXGU2DGMRQGRSTK","1075443458"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","BENCH","RAP","3-4","2","3012.5","2500","2500","CAD","512.50","resale","","GN6DCMBXGU2DQOBZG42XYMJWMY4GMMRSGI4DK","1075488975"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","318","2","9-10","2","132.55","110","110","CAD","22.55","resale","","GN6DCMBXGU2TCOBRGE2HYMJXGY3DGNZRGBRDK","1075518114"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","310","6","7-8","2","180.75","150","150","CAD","30.75","resale","","GN6DCMBXGU2TGNJZGU3XYMJXGYZWIM3CG4ZDK","1075535957"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","113","11","7-8","2","239.8","199","199","CAD","40.80","resale","","GN6DCMBXGY2TQNBSGMZXYMJXGY3DKOJQGQYDK","1076584233"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","101","14","3-4","2","253.05","210","210","CAD","43.05","resale","","GN6DCMBXGY4DINBVGI3XYMJXGVRTAOJRMNRDK","1076844527"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","102","21","5-7","3","234.98","195","195","CAD","39.98","resale","","GN6DCMBXGYYDCNZZGUYXYMJXGY3GEZJWMUZTK","1076017951"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","114","20","4-5","2","241","200","200","CAD","41.00","resale","","GN6DCMBXHAZDGMBTGIYHYMJXGY3DAZRTGI4TK","1078230320"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","318","3","24-25","2","301.25","250","250","CAD","51.25","resale","","GN6DCMBXHAZTMNZQGI3HYMJWMRSTEMJVMNQTK","1078367026"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","102","B","5-6","2","723","600","600","CAD","123.00","resale","","GN6DCMBXHEYTONZVGA4XYMJXGQ2WCZJYMJRTK","1079177509"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","311","7","9-10","2","150.63","125","125","CAD","25.63","resale","","GN6DCMBXHEZDOMBYGMZXYMJXGYYWMZRZGM3TK","1079270833"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","113","13","3-4","2","265.1","220","220","CAD","45.10","resale","","GN6DCMBXHEZTINZWGU4XYMJXGYZDCNTFHAYDK","1079347659"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","121","12","8-9","2","421.75","350","350","CAD","71.75","resale","","GN6DCMBYG42DANBRHEYXYMJXGY2DKMRYMIYDK","1087404191"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","110","15","14-15","2","427.78","355","355","CAD","72.78","resale","","GN6DCMBYG43DAMRQGUZXYMJWMZQTGY3DMZTDK","1087602053"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","109M","24","24-25","2","336.2","279","279","CAD","57.20","resale","","GN6DCMBYG43TANRZHE2XYMJXGM3DKMDDGM4TK","1087706995"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","307","6","1-2","2","171.11","142","142","CAD","29.11","resale","","GN6DCMBYG43TCMZYHAZXYMJWMZQWCNJVMQ2DK","1087713883"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","118","22","5-6","2","542.25","450","450","CAD","92.25","resale","","GN6DCMBYG44DAOBXGU4HYMJWMZRDCYZYGY3TK","1087808758"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","118M","25","3-5","3","692.88","575","575","CAD","117.88","resale","","GN6DCMBYGA2DEMJXGA2XYMJXGQ2DAODDGYZDK","1080421705"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","311","9","13-14","2","198.83","165","165","CAD","33.83","resale","","GN6DCMBYGA2DOOJWGQYXYMJWMRSWEMJRME3TK","1080479641"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","120","11","11-12","2","768.79","638","638","CAD","130.79","resale","","GN6DCMBYGA3DSMRYGE3HYMJXGM3DAZDGHAYDK","1080692816"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","306","5","1-3","3","167.5","139","139","CAD","28.50","resale","","GN6DCMBYGA4DQNBTHA2HYMJWMRSTCZRWMVSDK","1080884384"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","103","20","9-10","2","314.51","261","261","CAD","53.51","resale","","GN6DCMBYGE2DKOBQGIYXYMJXGRTDGMZZGVTDK","1081458021"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","307","6","3-4","2","180.75","150","150","CAD","30.75","resale","","GN6DCMBYGE4DAMRYGU4XYMJXGYZTOYRSMVTDK","1081802859"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","106M","24","21-22","2","301.25","250","250","CAD","51.25","resale","","GN6DCMBYGEZDINJUGIYXYMJXGYZDCZBQGUYDK","1081245421"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","111","15","7-8","2","289.2","240","240","CAD","49.20","resale","","GN6DCMBYGI2DOOBYGI3HYMJXGNSTGNDDMZSDK","1082478826"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","303","5","5-6","2","210.88","175","175","CAD","35.88","resale","","GN6DCMBYGI2TOMRQGU4HYMJWMU2DCYTGGA3DK","1082572058"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","105A","16","12-13","2","298.84","248","248","CAD","50.84","resale","","GN6DCMBYGI2TOMRSGM4XYMJXGQ3WGOLCMNSTK","1082572239"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","120","23","9-10","2","392.83","326","326","CAD","66.83","resale","","GN6DCMBYGI2TSMJZGE3HYMJXGY4DENTGGY4TK","1082591916"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","110","20","11-12","2","361.5","300","300","CAD","61.50","resale","","GN6DCMBYGIZTGNRRGU2XYMJXGE3DOODFGY2TK","1082336155"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","113","F","3-4","2","662.75","550","550","CAD","112.75","resale","","GN6DCMBYGM3DAMJUGQZXYMJWMU4TCMRSGFSDK","1083601443"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","114","12","1-10","10","430.19","357","357","CAD","73.19","resale","","GN6DCMBYGM4TANRRGQ2XYMJXGY3DGYJUG43TK","1083906145"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","309","16","5-13","9","218.11","181","181","CAD","37.11","resale","","GN6DCMBYGM4TANRRGQ3XYMJXGY3DGYLGGYYDK","1083906147"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","321","14","5-16","12","220.52","183","183","CAD","37.52","resale","","GN6DCMBYGM4TANRRGQ4HYMJXGY3DGYRVGQ3DK","1083906148"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","120M","28","15-16","2","566.35","470","470","CAD","96.35","resale","","GN6DCMBYGM4TONRZGI3XYMJWMVRDEYLFGIYDK","1083976927"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","106","13","9-10","2","337.4","280","280","CAD","57.40","resale","","GN6DCMBYGM4TSNZZGUYXYMJXGVTGCMTBMIYDK","1083997951"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","114","22","8-9","2","238.59","198","198","CAD","40.59","resale","","GN6DCMBYGQ3TKMRVGM4XYMJXGY4DSMZWHFSTK","1084752539"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","322","7","7-8","2","156.65","130","130","CAD","26.65","resale","","GN6DCMBYGU2DQOJWG4YHYMJXGY2GKZBYMI3TK","1085489670"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","102","2","5-6","2","572.38","475","475","CAD","97.38","resale","","GN6DCMBYGU2TINZRGU2XYMJXGY3GGMRUMVRDK","1085547155"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","105","28","18-19","2","261.49","217","217","CAD","44.49","resale","","GN6DCMBYGU4TIOJWGUYXYMJXGVRWCMTBME3TK","1085949651"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","120","3","15-16","2","662.75","550","550","CAD","112.75","resale","","GN6DCMBYGUYTKMRQGM3XYMJXGYYWCOJUME3TK","1085152037"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","324","17","24-24","1","180.75","150","150","CAD","30.75","resale","","GN6DCMBYGYYTSMRWHAZXYMJWMY2DQNZZGRRTK","1086192683"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","121","21","11-13","3","416.93","346","346","CAD","70.93","resale","","GN6DCMBYGYZDAMZZHA3XYMJWMY2DSYJSMQZTK","1086203987"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","111","25","17-18","2","231.36","192","192","CAD","39.36","resale","","GN6DCMBYGYZDCNJZGQ3HYMJXGY3GIY3BGVSDK","1086215946"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","307","13","11-12","2","167.5","139","139","CAD","28.50","resale","","GN6DCMBYHA3TQOBYGIZHYMJWMZSWGMZRMU2DK","1088788822"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","121","22","13-14","2","348.25","289","289","CAD","59.25","resale","","GN6DCMBYHA4TGOJZHEYHYMJXGYYDSNDFHE4DK","1088939990"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","122","19","3-4","2","331.38","275","275","CAD","56.38","resale","","GN6DCMBYHE4DCNZVGQ3HYMJXGAZDSYLBGE4TK","1089817546"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","317","1","20-21","2","301.25","250","250","CAD","51.25","resale","","GN6DCMBYHE4DKOBRGQ4XYMJXGAZGGYRVHBRDK","1089858149"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","324","12","21-22","2","109.66","91","91","CAD","18.66","resale","","GN6DCMBYHE4DKOBWGAYHYMJXGY3GKNDBMU3TK","1089858600"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","121","17","14-15","2","307.28","255","255","CAD","52.28","resale","","GN6DCMBYHE4TSNJTGAYXYMJXGYYWINDGMFQTK","1089995301"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","115","27","24-25","2","283.18","235","235","CAD","48.18","resale","","GN6DCMBYHEYDCOJTGU3HYMJWMZTDSYLCHE2TK","1089019356"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","319","1","21-22","2","300.05","249","249","CAD","51.05","resale","","GN6DCMBYHEYDGNJWHA3HYMJWMZTGCZJXGBRDK","1089035686"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","311","5","15-16","2","155.45","129","129","CAD","26.45","resale","","GN6DCMBZG42TEMJZGY4XYMJXGVSTMYTBG4YTK","1097521969"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","308","8","9-10","2","216.9","180","180","CAD","36.90","resale","","GN6DCMBZG43TOMRZGY3XYMJXGFRGCYJTME2TK","1097772967"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","107","11","23-24","2","596.48","495","495","CAD","101.48","resale","","GN6DCMBZG44DGMZRGM4XYMJXGFRGGNBXHE3TK","1097833139"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","120","19","7-8","2","808.56","671","671","CAD","137.56","resale","","GN6DCMBZG44DKMRYG44HYMJXGFRGIMBYHFSTK","1097852878"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","107","2","5-6","2","763.97","634","634","CAD","129.97","resale","","GN6DCMBZGA2DANBSHA2XYMJXGYZDOYJSGAYTK","1090404285"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","315","3","16-18","3","161.47","134","134","CAD","27.47","resale","","GN6DCMBZGA2DMNJWGYYHYMJXGA2TCM3GMQ4TK","1090465660"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","320","12","16-17","2","125.32","104","104","CAD","21.32","resale","","GN6DCMBZGA2DQNBZGE2HYMJXGY3GGZJXG4YDK","1090484914"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","103","29","5-8","4","301.25","250","250","CAD","51.25","resale","","GN6DCMBZGA4TIOBSGI4XYMJXGA3DSYZWGVRTK","1090948229"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","121M","28","13-14","2","391.63","325","325","CAD","66.63","resale","","GN6DCMBZGAYDAMRSG42HYMJXGAZTOMZUGIYDK","1090002274"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","122","19","12-13","2","359.09","298","298","CAD","61.09","resale","","GN6DCMBZGAZDANBUHEZXYMJXGA2DGMRVGNRTK","1090204493"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","322","5","5-6","2","331.38","275","275","CAD","56.38","resale","","GN6DCMBZGAZTQMZTGU4HYMJXGM2WMMDEG42DK","1090383358"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","316","2","11-12","2","134.96","112","112","CAD","22.96","resale","","GN6DCMBZGE2DGNRUHA2XYMJXGYYWKNLEG4YDK","1091436485"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","102","19","7-8","2","265.1","220","220","CAD","45.10","resale","","GN6DCMBZGE2DMMJXGQZXYMJXGU4DSNTCGY2DK","1091461743"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","107","11","15-16","2","542.25","450","450","CAD","92.25","resale","","GN6DCMBZGE2DQMZZHAZHYMJXGY2WCOBZGUZDK","1091483982"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","109","17","9-10","2","572.38","475","475","CAD","97.38","resale","","GN6DCMBZGE2TMOBVGI4XYMJXGM4TAOJTGYZTK","1091568529"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","102","31","3-4","2","241","200","200","CAD","41.00","resale","","GN6DCMBZGE3DEOBQGQZHYMJXGRSDINLDGJRDK","1091628042"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","110M","24","13-14","2","418.14","347","347","CAD","71.14","resale","","GN6DCMBZGEYDAOBSHAYHYMJXGA3GGZDBHEZTK","1091008280"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","107","22","5-6","2","404.88","336","336","CAD","68.88","resale","","GN6DCMBZGEYDIMRYGUZHYMJXGY3GIYTEHA4DK","1091042852"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","118","19","17-18","2","749.51","622","622","CAD","127.51","resale","","GN6DCMBZGEYDKNRUGEZXYMJXGA3TCYJQMRTDK","1091056413"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","107","4","9-10","2","708.54","588","588","CAD","120.54","resale","","GN6DCMBZGEYTMOBUGAZXYMJXGYZWMMBSGJRTK","1091168403"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","107","22","3-4","2","530.2","440","440","CAD","90.20","resale","","GN6DCMBZGEZDKMBWHEYXYMJXGA4DAOJTMY2DK","1091250691"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","112","15","5-6","2","250.64","208","208","CAD","42.64","resale","","GN6DCMBZGEZTMMBYGQ4HYMJXGY3GIYZZGJRDK","1091360848"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","311","5","1-2","2","241","200","200","CAD","41.00","resale","","GN6DCMBZGI2TANJYGM2HYMJXGBRWCMZYMQ4DK","1092505834"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","114","13","3-4","2","290.41","241","241","CAD","49.41","resale","","GN6DCMBZGI2TSOBSGQZHYMJXGVRTGM3GHE2TK","1092598242"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","103","17","10-11","2","265.1","220","220","CAD","45.10","resale","","GN6DCMBZGI3DMMRUGAYXYMJXGQ2TSMTDGYZTK","1092662401"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","113","20","14-18","5","231.36","192","192","CAD","39.36","resale","","GN6DCMBZGI3TMOBYHE4XYMJXGY3GEZJZMVQTK","1092768899"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","310","6","18-19","2","234.98","195","195","CAD","39.98","resale","","GN6DCMBZGI3TONZRGI2XYMJXGQ3GEZJTGQ3DK","1092777125"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","110","23","3-4","2","437.42","363","363","CAD","74.42","resale","","GN6DCMBZGIYTQMJSGE4HYMJXGIZTIMBQMZTDK","1092181218"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","CRTN","VIP","1-2","2","3133","2600","2600","CAD","533.00","resale","","GN6DCMBZGIZDEOJRGM4XYMJXGYYWMM3DHAYTK","1092229139"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","CRTN","VIP","3-4","2","3133","2600","2600","CAD","533.00","resale","","GN6DCMBZGIZDEOJUGU4XYMJXGYYWMMRZMM4TK","1092229459"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","117","22","13-14","2","241","200","200","CAD","41.00","resale","","GN6DCMBZGM3TCNRXGE2XYMJXGY4GEOJXGJQTK","1093716715"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","321","3","11-12","2","239.8","199","199","CAD","40.80","resale","","GN6DCMBZGMYDIMZSG43HYMJXGU4DSZBTGQ2DK","1093043276"
